timestamp,eventname,sourceip,sourcelocation,sourcecity,sourcecountry,destinationip,destinationlocation,destinationcity,destinationcountry,destinationport,destinationservice,volume,severity,category,detectionsource,blocked
2025-11-27T01:16:53.086Z,"Apache RCE Vulnerability Exploit",73.237.245.25,"59.9311,30.3609","St Petersburg","Russia",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",5900,VNC,64,medium,"Infiltration Attempts",Splunk,true
2025-11-26T13:43:24.236Z,"Drive-by Download Prevented",3.196.128.237,"1.3521,103.8198","Singapore","Singapore",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",3389,RDP,33,medium,"Web Gateway Threats",SIEM,true
2025-11-27T22:49:14.108Z,"Lateral Movement Blocked",252.64.118.130,"35.6892,51.389","Tehran","Iran",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",5432,PostgreSQL,63,low,"Infiltration Attempts",Antivirus,false
2025-11-26T18:35:52.444Z,"DDoS Bot Command Detected",40.160.17.54,"-1.2921,36.8219","Nairobi","Kenya",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",993,IMAPS,54,medium,"Botnet Activity",SIEM,false
2025-11-26T22:16:18.276Z,"Drive-by Download Prevented",232.232.156.21,"22.3193,114.1694","Hong Kong","China",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",3306,MySQL,27,medium,"Web Gateway Threats",Splunk,true
2025-11-26T00:09:22.119Z,"Trojan Horse Detected",80.78.82.235,"53.4808,-2.2426","Manchester","UK",200.200.1.1,"-34.9285,138.6007","Adelaide","Australia",1521,Oracle,93,medium,"Antivirus Malware",Web Gateway,true
2025-11-26T07:12:02.846Z,"C2 Server Communication",145.225.189.21,"19.4326,-99.1332","Mexico City","Mexico",200.200.6.5,"-35.2809,149.13","Canberra","Australia",3389,RDP,57,low,"Botnet Activity",Antivirus,false
2025-11-24T13:46:00.284Z,"C2 Server Communication",45.114.77.85,"19.4326,-99.1332","Mexico City","Mexico",200.200.5.2,"-31.9505,115.8605","Perth","Australia",25,SMTP,69,medium,"Botnet Activity",EDR,true
2025-11-23T09:42:54.108Z,"Apache RCE Vulnerability Exploit",149.38.88.110,"43.6532,-79.3832","Toronto","Canada",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",995,POP3S,67,medium,"Infiltration Attempts",Splunk,true
2025-11-28T08:00:56.347Z,"Port Scan Detected",141.157.186.189,"52.2297,21.0122","Warsaw","Poland",200.200.6.4,"-35.2809,149.13","Canberra","Australia",8080,HTTP-Proxy,35,medium,"Scanning Activity",Antivirus,true
2025-11-27T21:10:34.909Z,"XSS Attack Detected",235.227.230.57,"47.6062,-122.3321","Seattle","USA",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",23,Telnet,69,medium,"Web Gateway Threats",SIEM,true
2025-11-22T09:52:40.988Z,"Malicious URL Blocked",227.171.101.129,"31.2304,121.4737","Shanghai","China",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",445,SMB,71,medium,"Web Gateway Threats",IDS,true
2025-11-26T09:52:54.465Z,"SQL Injection Attempt",84.29.19.0,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",27017,MongoDB,52,medium,"Infiltration Attempts",Firewall,true
2025-11-27T14:35:56.745Z,"Spear Phishing Campaign",103.195.122.107,"41.0082,28.9784","Istanbul","Turkey",200.200.1.2,"-34.9285,138.6007","Adelaide","Australia",445,SMB,57,medium,"Phishing Emails",Email Gateway,true
2025-11-26T03:35:01.232Z,"XSS Attack Detected",1.77.10.245,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.6.5,"-35.2809,149.13","Canberra","Australia",110,POP3,45,medium,"Web Gateway Threats",Web Gateway,true
2025-11-22T12:02:52.867Z,"Command Injection Blocked",45.237.142.122,"14.5995,120.9842","Manila","Philippines",200.200.5.1,"-31.9505,115.8605","Perth","Australia",53,DNS,61,medium,"Web Gateway Threats",Web Gateway,true
2025-11-23T00:23:27.141Z,"SQL Injection Attempt",213.49.69.190,"25.7617,-80.1918","Miami","USA",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",25,SMTP,56,medium,"Infiltration Attempts",IDS,true
2025-11-27T22:17:50.761Z,"Lateral Movement Blocked",140.227.232.132,"39.9042,116.4074","Beijing","China",200.200.5.2,"-31.9505,115.8605","Perth","Australia",80,HTTP,65,medium,"Infiltration Attempts",SIEM,true
2025-11-23T12:21:13.136Z,"XSS Attack Detected",68.231.158.166,"4.711,-74.0721","Bogota","Colombia",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",110,POP3,20,low,"Web Gateway Threats",Web Gateway,true
2025-11-23T09:10:12.803Z,"Drive-by Download Prevented",112.83.74.165,"34.0522,-118.2437","Los Angeles","USA",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",8080,HTTP-Proxy,11,medium,"Web Gateway Threats",Email Gateway,true
2025-11-28T09:34:34.860Z,"Apache RCE Vulnerability Exploit",6.83.63.136,"49.2827,-123.1207","Vancouver","Canada",200.200.5.2,"-31.9505,115.8605","Perth","Australia",995,POP3S,34,medium,"Infiltration Attempts",Antivirus,true
2025-11-27T19:31:30.646Z,"Trojan Horse Detected",64.183.51.107,"41.8781,-87.6298","Chicago","USA",200.200.6.5,"-35.2809,149.13","Canberra","Australia",25,SMTP,66,low,"Antivirus Malware",Splunk,true
2025-11-26T08:19:30.108Z,"Mirai Botnet Traffic",215.99.192.221,"-33.9249,18.4241","Cape Town","South Africa",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",5900,VNC,60,medium,"Botnet Activity",Antivirus,true
2025-11-26T06:32:41.785Z,"Privilege Escalation Detected",9.171.61.42,"30.0444,31.2357","Cairo","Egypt",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",8443,HTTPS-Alt,31,medium,"Infiltration Attempts",Email Gateway,true
2025-11-23T10:12:19.620Z,"Mirai Botnet Traffic",87.212.72.160,"28.6139,77.209","New Delhi","India",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",1521,Oracle,32,medium,"Botnet Activity",Splunk,true
2025-11-23T02:22:01.497Z,"Trojan Horse Detected",119.222.57.130,"22.3193,114.1694","Hong Kong","China",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",22,SSH,61,medium,"Antivirus Malware",EDR,true
2025-11-28T16:54:17.988Z,"Keylogger Prevented",93.68.61.251,"35.1796,129.0756","Busan","South Korea",200.200.1.5,"-34.9285,138.6007","Adelaide","Australia",53,DNS,30,low,"Antivirus Malware",SIEM,false
2025-11-25T08:21:05.865Z,"Privilege Escalation Detected",197.67.237.225,"47.6062,-122.3321","Seattle","USA",200.200.3.5,"-37.8136,144.9631","Melbourne","Australia",3306,MySQL,50,medium,"Infiltration Attempts",Antivirus,true
2025-11-26T13:04:53.127Z,"Banner Grabbing Activity",254.31.8.0,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",3306,MySQL,31,low,"Scanning Activity",Splunk,true
2025-11-24T08:22:38.807Z,"Bot Infection Attempt",146.216.164.56,"30.0444,31.2357","Cairo","Egypt",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",6379,Redis,12,medium,"Botnet Activity",EDR,true
2025-11-25T03:23:04.636Z,"C2 Server Communication",40.153.142.206,"52.52,13.405","Berlin","Germany",200.200.5.3,"-31.9505,115.8605","Perth","Australia",993,IMAPS,36,medium,"Botnet Activity",IDS,true
2025-11-27T17:43:08.209Z,"SQL Injection Attempt",86.88.196.207,"35.6762,139.6503","Tokyo","Japan",200.200.1.2,"-34.9285,138.6007","Adelaide","Australia",995,POP3S,32,medium,"Infiltration Attempts",Antivirus,true
2025-11-24T21:40:09.210Z,"C2 Server Communication",250.47.92.195,"12.9716,77.5946","Bangalore","India",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",993,IMAPS,78,medium,"Botnet Activity",Web Gateway,true
2025-11-23T04:39:33.017Z,"Credential Harvesting Phish",184.135.56.35,"-22.9068,-43.1729","Rio de Janeiro","Brazil",william.white@company.com,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,47,low,"Phishing Emails",Splunk,true
2025-11-27T07:40:57.658Z,"Credential Harvesting Phish",255.135.76.251,"24.7136,46.6753","Riyadh","Saudi Arabia",jessica.king@company.com,"-37.8136,144.9631","Melbourne","Australia",143,IMAP,51,medium,"Phishing Emails",Firewall,true
2025-11-27T09:54:57.510Z,"CEO Fraud Email",244.38.50.55,"24.7136,46.6753","Riyadh","Saudi Arabia",emily.davis@company.com,"-31.9505,115.8605","Perth","Australia",110,POP3,98,low,"Phishing Emails",SIEM,true
2025-11-25T00:33:48.563Z,"Service Enumeration Attempt",240.76.0.195,"1.3521,103.8198","Singapore","Singapore",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",8080,HTTP-Proxy,18,medium,"Scanning Activity",SIEM,true
2025-11-26T23:26:35.757Z,"Service Enumeration Attempt",199.45.166.88,"28.6139,77.209","New Delhi","India",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",8080,HTTP-Proxy,33,medium,"Scanning Activity",SIEM,true
2025-11-28T18:05:55.640Z,"Remote Code Execution Try",17.40.168.53,"24.7136,46.6753","Riyadh","Saudi Arabia",200.200.8.4,"-12.4634,130.8456","Darwin","Australia",995,POP3S,97,medium,"Infiltration Attempts",EDR,true
2025-11-22T09:07:06.042Z,"Service Enumeration Attempt",89.97.28.132,"55.0084,82.9357","Novosibirsk","Russia",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",445,SMB,34,low,"Scanning Activity",Web Gateway,false
2025-11-23T13:15:29.674Z,"Vulnerability Scanning",162.251.249.206,"-34.6037,-58.3816","Buenos Aires","Argentina",200.200.6.5,"-35.2809,149.13","Canberra","Australia",25,SMTP,94,medium,"Scanning Activity",Web Gateway,true
2025-11-23T03:26:24.346Z,"Zero-Day Exploit Attempt",158.15.96.42,"37.7749,-122.4194","San Francisco","USA",200.200.6.5,"-35.2809,149.13","Canberra","Australia",1521,Oracle,62,medium,"Infiltration Attempts",Firewall,true
2025-11-23T20:40:59.281Z,"Credential Harvesting Phish",135.182.134.201,"-6.2088,106.8456","Jakarta","Indonesia",jennifer.martin@company.com,"-12.4634,130.8456","Darwin","Australia",995,POP3S,48,medium,"Phishing Emails",IDS,true
2025-11-24T17:58:00.162Z,"Vulnerability Scanning",102.222.132.82,"34.0522,-118.2437","Los Angeles","USA",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",6379,Redis,38,medium,"Scanning Activity",EDR,true
2025-11-25T11:06:59.621Z,"Malicious URL Blocked",247.243.54.237,"35.6762,139.6503","Tokyo","Japan",200.200.3.4,"-37.8136,144.9631","Melbourne","Australia",1433,MSSQL,98,medium,"Web Gateway Threats",IDS,true
2025-11-23T12:14:24.336Z,"Trojan Horse Detected",131.170.140.119,"53.4808,-2.2426","Manchester","UK",200.200.2.2,"-33.8688,151.2093","Sydney","Australia",6379,Redis,70,medium,"Antivirus Malware",EDR,false
2025-11-28T15:28:36.474Z,"Mirai Botnet Traffic",232.36.182.253,"23.1291,113.2644","Guangzhou","China",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",8443,HTTPS-Alt,77,low,"Botnet Activity",IDS,true
2025-11-24T21:08:34.914Z,"DDoS Bot Command Detected",228.185.230.113,"33.5731,-7.5898","Casablanca","Morocco",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",143,IMAP,11,medium,"Botnet Activity",Web Gateway,true
2025-11-28T02:08:50.850Z,"Credential Harvesting Phish",245.141.224.152,"47.6062,-122.3321","Seattle","USA",sarah.jones@company.com,"-37.8136,144.9631","Melbourne","Australia",143,IMAP,38,medium,"Phishing Emails",Antivirus,true
2025-11-25T13:49:38.130Z,"Apache RCE Vulnerability Exploit",186.159.243.196,"55.7558,37.6173","Moscow","Russia",200.200.1.4,"-34.9285,138.6007","Adelaide","Australia",443,HTTPS,99,low,"Infiltration Attempts",Web Gateway,true
2025-11-28T10:28:49.965Z,"Malicious URL Blocked",216.0.250.108,"32.6546,51.668","Isfahan","Iran",200.200.2.1,"-33.8688,151.2093","Sydney","Australia",1433,MSSQL,44,medium,"Web Gateway Threats",Splunk,false
2025-11-23T12:33:59.018Z,"Malicious URL Blocked",244.132.179.96,"29.7604,-95.3698","Houston","USA",200.200.8.2,"-12.4634,130.8456","Darwin","Australia",80,HTTP,59,medium,"Web Gateway Threats",Antivirus,true
2025-11-28T01:23:59.115Z,"Command Injection Blocked",42.70.41.65,"39.9042,116.4074","Beijing","China",200.200.4.4,"-27.4698,153.0251","Brisbane","Australia",23,Telnet,19,low,"Web Gateway Threats",Antivirus,false
2025-11-25T06:36:24.998Z,"Zero-Day Exploit Attempt",65.236.152.108,"25.2048,55.2708","Dubai","UAE",200.200.8.5,"-12.4634,130.8456","Darwin","Australia",1433,MSSQL,50,medium,"Infiltration Attempts",Web Gateway,true
2025-11-25T08:04:02.197Z,"Spear Phishing Campaign",181.255.174.153,"-6.2088,106.8456","Jakarta","Indonesia",david.wilson@company.com,"-34.9285,138.6007","Adelaide","Australia",110,POP3,39,medium,"Phishing Emails",Email Gateway,true
2025-11-26T08:21:12.945Z,"CEO Fraud Email",32.200.4.137,"23.1291,113.2644","Guangzhou","China",jessica.king@company.com,"-37.8136,144.9631","Melbourne","Australia",993,IMAPS,38,low,"Phishing Emails",Splunk,true
2025-11-22T04:38:34.730Z,"Service Enumeration Attempt",229.85.125.110,"22.3193,114.1694","Hong Kong","China",200.200.5.5,"-31.9505,115.8605","Perth","Australia",1521,Oracle,66,low,"Scanning Activity",EDR,true
2025-11-25T16:32:12.101Z,"Trojan Horse Detected",163.197.243.226,"22.5431,114.0579","Shenzhen","China",200.200.6.3,"-35.2809,149.13","Canberra","Australia",443,HTTPS,46,medium,"Antivirus Malware",Antivirus,true
2025-11-27T00:29:15.686Z,"Keylogger Prevented",50.77.57.243,"4.711,-74.0721","Bogota","Colombia",200.200.1.3,"-34.9285,138.6007","Adelaide","Australia",5432,PostgreSQL,45,low,"Antivirus Malware",IDS,true
2025-11-22T17:27:57.422Z,"Drive-by Download Prevented",145.62.87.152,"52.2297,21.0122","Warsaw","Poland",200.200.4.2,"-27.4698,153.0251","Brisbane","Australia",25,SMTP,57,medium,"Web Gateway Threats",SIEM,true
2025-11-26T04:50:22.793Z,"Network Reconnaissance",179.78.54.196,"32.6546,51.668","Isfahan","Iran",200.200.4.5,"-27.4698,153.0251","Brisbane","Australia",8080,HTTP-Proxy,59,medium,"Scanning Activity",Firewall,true
2025-11-25T16:29:27.086Z,"Backdoor Malware Quarantined",130.98.77.18,"30.0444,31.2357","Cairo","Egypt",200.200.6.5,"-35.2809,149.13","Canberra","Australia",5900,VNC,26,low,"Antivirus Malware",EDR,true
2025-11-28T12:15:03.569Z,"Malicious Attachment Email",150.222.92.120,"35.1796,129.0756","Busan","South Korea",william.white@company.com,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,61,medium,"Phishing Emails",EDR,true
2025-11-27T20:27:36.714Z,"Remote Code Execution Try",48.252.219.88,"52.2297,21.0122","Warsaw","Poland",200.200.2.3,"-33.8688,151.2093","Sydney","Australia",23,Telnet,52,low,"Infiltration Attempts",Antivirus,false
2025-11-26T20:16:23.520Z,"Phishing Link Click Detected",198.174.244.31,"30.5728,104.0668","Chengdu","China",sarah.lopez@company.com,"-31.9505,115.8605","Perth","Australia",993,IMAPS,32,medium,"Phishing Emails",Splunk,false
2025-11-25T08:14:12.397Z,"CEO Fraud Email",87.90.115.238,"55.7558,37.6173","Moscow","Russia",barbara.lewis@company.com,"-35.2809,149.13","Canberra","Australia",110,POP3,57,low,"Phishing Emails",IDS,false
2025-11-26T21:07:08.384Z,"Trojan Horse Detected",6.134.181.146,"1.3521,103.8198","Singapore","Singapore",200.200.4.1,"-27.4698,153.0251","Brisbane","Australia",8443,HTTPS-Alt,11,low,"Antivirus Malware",Email Gateway,false
2025-11-26T22:01:45.653Z,"DDoS Bot Command Detected",111.77.235.186,"-23.5505,-46.6333","São Paulo","Brazil",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",22,SSH,94,low,"Botnet Activity",Splunk,false
2025-11-24T11:08:50.766Z,"Command Injection Blocked",202.15.189.0,"35.1796,129.0756","Busan","South Korea",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",23,Telnet,24,low,"Web Gateway Threats",SIEM,false
2025-11-28T07:26:31.088Z,"Drive-by Download Prevented",60.138.216.58,"50.1109,8.6821","Frankfurt","Germany",200.200.7.3,"-42.8821,147.3272","Hobart","Australia",8443,HTTPS-Alt,43,medium,"Web Gateway Threats",SIEM,true
2025-11-24T05:34:53.116Z,"Apache RCE Vulnerability Exploit",103.233.133.64,"34.0522,-118.2437","Los Angeles","USA",200.200.6.2,"-35.2809,149.13","Canberra","Australia",1433,MSSQL,53,low,"Infiltration Attempts",Email Gateway,true
2025-11-22T23:49:37.044Z,"Credential Harvesting Phish",248.172.37.226,"23.1291,113.2644","Guangzhou","China",sarah.jones@company.com,"-37.8136,144.9631","Melbourne","Australia",143,IMAP,71,low,"Phishing Emails",Web Gateway,true
2025-11-26T19:26:23.022Z,"Service Enumeration Attempt",127.172.218.77,"-33.9249,18.4241","Cape Town","South Africa",200.200.6.3,"-35.2809,149.13","Canberra","Australia",23,Telnet,86,medium,"Scanning Activity",Web Gateway,true
2025-11-24T03:09:36.610Z,"CEO Fraud Email",56.12.243.177,"30.0444,31.2357","Cairo","Egypt",barbara.lewis@company.com,"-35.2809,149.13","Canberra","Australia",110,POP3,31,low,"Phishing Emails",Web Gateway,true
2025-11-27T13:06:38.052Z,"DDoS Bot Command Detected",134.247.61.20,"14.5995,120.9842","Manila","Philippines",200.200.3.1,"-37.8136,144.9631","Melbourne","Australia",143,IMAP,37,medium,"Botnet Activity",SIEM,true
2025-11-23T09:34:23.449Z,"Vulnerability Scanning",229.250.63.205,"52.52,13.405","Berlin","Germany",200.200.2.5,"-33.8688,151.2093","Sydney","Australia",993,IMAPS,70,low,"Scanning Activity",Antivirus,false
2025-11-26T13:09:43.955Z,"Cryptominer Detected",11.168.185.29,"41.8781,-87.6298","Chicago","USA",200.200.3.2,"-37.8136,144.9631","Melbourne","Australia",445,SMB,29,medium,"Antivirus Malware",Email Gateway,true
2025-11-23T01:45:15.212Z,"SQL Injection Attempt",251.100.109.230,"28.6139,77.209","New Delhi","India",200.200.8.1,"-12.4634,130.8456","Darwin","Australia",23,Telnet,74,medium,"Infiltration Attempts",Antivirus,true
2025-11-25T21:15:51.382Z,"CEO Fraud Email",52.161.39.105,"59.9311,30.3609","St Petersburg","Russia",charles.wright@company.com,"-27.4698,153.0251","Brisbane","Australia",995,POP3S,72,low,"Phishing Emails",Web Gateway,false
2025-11-24T00:36:07.590Z,"C2 Server Communication",165.32.138.195,"30.0444,31.2357","Cairo","Egypt",200.200.6.4,"-35.2809,149.13","Canberra","Australia",53,DNS,40,medium,"Botnet Activity",IDS,true
2025-11-28T01:44:20.869Z,"SQL Injection Attempt",60.112.241.191,"50.1109,8.6821","Frankfurt","Germany",200.200.5.2,"-31.9505,115.8605","Perth","Australia",6379,Redis,29,low,"Infiltration Attempts",Splunk,true
2025-11-23T15:53:25.030Z,"Privilege Escalation Detected",244.189.241.209,"34.6937,135.5023","Osaka","Japan",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",80,HTTP,43,medium,"Infiltration Attempts",IDS,false
2025-11-24T20:31:31.059Z,"DDoS Bot Command Detected",142.87.195.61,"48.8566,2.3522","Paris","France",200.200.8.2,"-12.4634,130.8456","Darwin","Australia",25,SMTP,31,low,"Botnet Activity",Firewall,true
2025-11-27T20:01:15.877Z,"Remote Code Execution Try",246.220.186.186,"-1.2921,36.8219","Nairobi","Kenya",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",53,DNS,96,medium,"Infiltration Attempts",EDR,true
2025-11-26T19:23:44.519Z,"Keylogger Prevented",83.15.232.94,"39.9042,116.4074","Beijing","China",200.200.7.2,"-42.8821,147.3272","Hobart","Australia",3306,MySQL,39,medium,"Antivirus Malware",EDR,true
2025-11-26T10:21:33.558Z,"Trojan Horse Detected",36.52.205.218,"32.0853,34.7818","Tel Aviv","Israel",200.200.7.4,"-42.8821,147.3272","Hobart","Australia",80,HTTP,32,medium,"Antivirus Malware",Web Gateway,true
2025-11-24T16:07:06.061Z,"Phishing Link Click Detected",79.65.158.26,"-1.2921,36.8219","Nairobi","Kenya",patricia.jackson@company.com,"-37.8136,144.9631","Melbourne","Australia",995,POP3S,13,medium,"Phishing Emails",Antivirus,true
2025-11-26T13:55:07.271Z,"CEO Fraud Email",28.45.40.243,"52.3676,4.9041","Amsterdam","Netherlands",sarah.lopez@company.com,"-31.9505,115.8605","Perth","Australia",143,IMAP,70,low,"Phishing Emails",IDS,true
2025-11-25T09:13:53.192Z,"Service Enumeration Attempt",12.55.52.127,"22.3193,114.1694","Hong Kong","China",200.200.6.3,"-35.2809,149.13","Canberra","Australia",23,Telnet,70,medium,"Scanning Activity",Firewall,true
2025-11-22T11:50:29.370Z,"XSS Attack Detected",68.195.162.192,"-26.2041,28.0473","Johannesburg","South Africa",200.200.5.3,"-31.9505,115.8605","Perth","Australia",1521,Oracle,80,medium,"Web Gateway Threats",Email Gateway,true
2025-11-28T01:06:51.196Z,"Vulnerability Scanning",246.177.158.83,"47.6062,-122.3321","Seattle","USA",200.200.8.3,"-12.4634,130.8456","Darwin","Australia",445,SMB,46,medium,"Scanning Activity",EDR,true
2025-11-28T15:09:41.756Z,"DDoS Bot Command Detected",58.133.226.142,"37.7749,-122.4194","San Francisco","USA",200.200.2.2,"-33.8688,151.2093","Sydney","Australia",143,IMAP,85,medium,"Botnet Activity",Antivirus,true
2025-11-25T01:55:58.442Z,"DDoS Bot Command Detected",136.229.57.57,"19.4326,-99.1332","Mexico City","Mexico",200.200.3.3,"-37.8136,144.9631","Melbourne","Australia",23,Telnet,63,medium,"Botnet Activity",Splunk,true
